2025-08-14 10:19:43 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:19:43 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:19:43 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:19:43 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:24:21 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:24:21 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:24:21 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:24:22 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:24:23 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:24:24 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:36:56 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:36:56 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:36:56 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:36:58 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:36:58 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:36:58 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:36:58 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:36:59 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:36:59 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:36:59 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:37:00 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:37:00 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:43:21 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:43:21 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:43:27 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:43:27 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:43:28 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:43:28 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:43:29 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:43:29 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:43:29 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:43:29 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:43:30 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:43:30 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:43:30 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:43:32 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:45:59 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:45:59 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:46:07 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
